65404, 1
24780, 1
3189, 1
892, 1
36004, 2
34071, 2
27427, 2
10038, 3
36901, 4
27842, 4
35188, 5
4477, 5
23435, 6
40973, 7
10605, 7
60447, 8
32750, 8
65207, 9
55171, 9
46444, 10
45064, 10
24299, 11
9855, 11
57364, 13
50202, 13
58287, 14
40378, 14
24245, 14
15061, 14
4656, 14
37954, 15
30805, 15
30794, 15
52140, 16
30303, 16
3003, 16
43088, 17
38525, 17
21439, 17
46734, 18
17684, 18
38800, 19
8262, 19
6820, 19
1286, 20
44630, 21
21873, 21
57087, 22
42722, 22
62653, 23
60274, 23
9557, 23
51521, 24
37872, 26
22099, 26
4449, 26
28292, 27
14277, 27
47270, 28
21382, 28
64975, 29
29701, 30
26763, 30
41602, 31
38894, 31
11165, 31
64598, 32
54248, 32
5315, 32
41535, 33
35146, 33
28740, 33
32188, 34
28896, 34
14631, 34
44231, 35
51092, 36
62365, 37
26607, 37
14356, 37
56232, 38
35508, 38
24214, 39
9352, 40
32454, 41
57053, 42
35706, 42
10085, 42
29300, 43
26896, 43
24615, 43
45222, 44
45179, 44
4617, 44
28880, 45
18220, 46
10749, 46
8006, 46
4173, 47
25900, 48
17219, 48
11145, 48
35640, 49
13628, 49
62747, 50
61149, 50
60585, 50
58294, 50
43518, 50
30336, 50
28788, 50
45344, 51
4239, 51
54663, 52
25116, 52
10350, 52
7325, 52
53920, 53
17419, 53
58575, 54
16838, 54
64725, 55
6013, 55
53524, 57
33509, 57
58658, 58
26356, 58
22596, 58
50395, 59
48061, 59
44653, 59
9445, 59
45538, 60
16650, 60
36858, 62
10708, 62
58582, 63
46846, 63
20493, 63
15782, 63
7313, 63
25092, 64
60824, 65
24401, 65
21646, 65
21362, 65
2081, 65
8777, 66
47547, 67
17769, 67
15190, 67
1327, 68
16046, 69
37783, 70
63304, 71
49068, 71
24112, 71
60798, 74
8566, 75
64682, 76
50469, 76
45738, 76
64997, 77
58213, 77
19039, 77
4717, 78
61337, 80
64155, 81
35832, 81
54117, 82
36385, 82
62343, 83
48686, 83
10073, 83
49383, 86
26968, 86
5964, 86
62367, 87
42195, 87
14438, 87
64150, 88
64129, 88
18424, 88
33576, 89
25674, 89
53893, 90
64681, 94
62736, 94
24760, 94
18635, 94
18329, 94
63903, 95
13246, 97
63741, 98
55402, 98
38600, 98
33848, 98
29490, 98
19311, 99
17863, 99
33705, 101
28961, 101
13627, 101
30905, 102
52490, 103
27184, 103
4859, 103
65524, 104
27165, 105
6456, 106
39845, 107
39690, 107
22014, 107
29927, 108
27871, 108
12733, 108
62135, 109
21231, 109
15023, 109
24069, 110
3251, 110
63246, 111
52009, 111
20394, 111
43152, 112
27316, 112
56152, 113
10870, 113
30216, 114
6438, 114
31409, 115
65391, 116
63884, 116
34886, 116
10669, 116
57789, 117
22773, 117
1378, 117
60422, 118
41524, 118
59068, 119
58087, 119
39153, 120
38604, 120
50863, 122
31517, 122
59293, 123
51904, 123
45586, 123
16289, 123
14834, 123
34340, 124
10020, 124
59834, 125
58260, 125
37535, 125
7719, 126
56778, 128
33070, 129
3290, 129
63713, 130
33238, 130
3858, 130
33768, 131
9318, 131
1505, 131
11227, 132
1594, 132
49973, 133
18629, 133
7144, 133
1723, 133
46757, 136
20858, 136
14004, 136
2307, 136
44141, 137
44654, 138
43950, 138
64974, 139
25670, 139
45895, 140
34318, 140
36635, 141
24917, 141
41481, 142
40641, 142
26651, 142
63941, 143
23577, 143
64167, 144
57298, 144
45081, 144
52509, 145
47871, 145
64941, 146
15558, 146
15679, 147
63046, 148
46045, 148
63815, 149
17884, 149
53180, 150
12678, 150
45973, 151
29908, 151
28425, 152
28278, 152
46569, 153
43826, 153
14825, 153
30041, 155
11864, 155
65422, 156
25827, 156
6653, 158
63584, 159
27295, 159
18304, 159
7801, 160
41335, 161
9924, 161
6633, 161
15020, 162
53909, 164
42315, 164
30392, 164
26449, 164
22900, 164
44416, 165
44021, 165
25780, 165
20406, 165
57866, 166
19367, 166
11707, 166
7897, 166
44127, 167
39379, 167
39022, 167
27963, 167
7443, 168
56842, 169
22514, 169
57609, 171
14558, 171
11728, 173
44879, 174
9423, 174
53990, 175
9411, 176
64453, 177
31808, 177
22470, 177
10071, 177
9819, 177
4607, 177
21042, 178
22699, 179
41451, 180
30483, 180
13409, 180
4646, 180
4162, 180
49999, 181
277, 182
62990, 183
61342, 184
7361, 184
56821, 185
10415, 185
8689, 185
64160, 186
10538, 186
51628, 187
40098, 187
3718, 187
3333, 187
41698, 189
3609, 189
62916, 190
57138, 190
26183, 190
695, 190
48129, 192
794, 192
28506, 193
29308, 194
24796, 194
17497, 194
63719, 195
54708, 195
44699, 195
25804, 195
18763, 195
11408, 195
15386, 196
8955, 197
3674, 198
13039, 199
45407, 200
32611, 201
37291, 202
22957, 202
3317, 202
18572, 203
38884, 204
45576, 205
22688, 205
17257, 207
2481, 207
34459, 211
28355, 211
45043, 212
43289, 212
35464, 212
15342, 212
21308, 213
13570, 213
33946, 214
27173, 214
17278, 214
9740, 214
2177, 214
48615, 215
28094, 216
11800, 216
27228, 217
45107, 218
29398, 218
22504, 218
27250, 219
59430, 222
1433, 222
55579, 223
28295, 223
37219, 224
14335, 224
7580, 224
7097, 224
19508, 225
65302, 226
54652, 227
21856, 227
31730, 228
63333, 230
41908, 230
40988, 230
54635, 231
43599, 231
21148, 231
18542, 231
15104, 231
44768, 232
34217, 234
11919, 234
9687, 234
14330, 235
34499, 236
22786, 236
21602, 236
19866, 236
44949, 237
44369, 237
43125, 237
2978, 237
63538, 238
58241, 238
43064, 238
34069, 239
22604, 239
12028, 239
57539, 240
30407, 240
6771, 240
33603, 241
19100, 241
37347, 242
60056, 244
48870, 244
33007, 245
3450, 245
60844, 246
26839, 246
24459, 247
19819, 247
9895, 247
64697, 248
30949, 248
23363, 248
33246, 249
